# {"t_start": 1680793622.5281315, "env_id": "AsteroidsNoFrameskip-v4"} 
r,l,t
1300.0,1377,21.171767
1300.0,991,33.425947
980.0,543,40.595728
1390.0,2748,82.911627
210.0,302,87.715878
390.0,242,91.571819
780.0,551,181.996685
980.0,480,189.241865
1340.0,1590,215.234677
510.0,292,219.820856
360.0,376,225.956608
1410.0,1776,255.098835
980.0,930,269.696732
1320.0,1072,325.58945
1280.0,1653,351.988628
1950.0,799,364.685549
1300.0,1049,381.937616
1660.0,1122,400.043416
630.0,458,407.385964
1420.0,960,460.717503
1300.0,1101,477.437947
1130.0,785,490.036736
980.0,780,502.371839
880.0,572,511.462639
660.0,296,516.18302
2150.0,1575,541.998924
1280.0,1337,644.97985
1680.0,1397,668.290037
1860.0,1089,686.251097
1480.0,1276,706.675252
1560.0,1069,722.995585
1500.0,1614,809.528063
1700.0,1064,826.73571
440.0,330,831.990115
1080.0,898,846.00867
1320.0,1006,861.573162
1180.0,881,875.135896
1180.0,1279,894.203609
2150.0,1460,951.151114
1730.0,858,965.053553
1570.0,1303,985.676543
880.0,542,993.96699
1280.0,875,1007.337844
1320.0,543,1015.713089
1180.0,1089,1091.270382
1400.0,840,1104.584534
730.0,754,1116.53104
1410.0,973,1131.304324
1580.0,950,1146.068439
1080.0,577,1154.672318
780.0,458,1161.743161
980.0,547,1170.117938
2000.0,800,1182.414072
1880.0,1126,1277.477212
1660.0,1559,1301.00403
1530.0,964,1316.162477
1460.0,752,1327.457094
1300.0,640,1336.800109
1080.0,656,1346.516794
2200.0,1266,1443.752575
3200.0,2062,1476.320956
1300.0,847,1488.903853
830.0,418,1495.23055
2230.0,1053,1510.998758
1280.0,1368,1531.087867
2060.0,967,1597.548233
1440.0,1004,1613.279595
660.0,468,1620.539989
530.0,325,1625.364834
580.0,287,1629.658318
1750.0,1627,1654.194353
780.0,539,1662.164385
1300.0,507,1669.728671
1710.0,486,1676.531903
1510.0,774,1767.485439
1470.0,1217,1786.641701
